From Station,To Station,Coordenadas 1,Coordenadas 2,Distancia
maniatika,holargos,"(37.95968, 23.640033)","(38.001666, 23.812222)",15.797304361811808
maniatika,nomismatokopio,"(37.95968, 23.640033)","(38.00917, 23.80583)",15.537847506152831
maniatika,aghia paraskevi,"(37.95968, 23.640033)","(38.017222, 23.8125)",16.412969979098143
maniatika,halandri,"(37.95968, 23.640033)","(38.02167, 23.82083)",17.278443584608695
maniatika,douk. plakentias,"(37.95968, 23.640033)","(38.023361, 23.833055)",18.337431651460502
maniatika,pallini,"(37.95968, 23.640033)","(38.00528, 23.86972)",20.759403485711836
maniatika,peania - kantza,"(37.95968, 23.640033)","(37.98417, 23.87)",20.34119154038203
maniatika,koropi,"(37.95968, 23.640033)","(37.91278, 23.89583)",23.031344683852186
maniatika,airport,"(37.95968, 23.640033)","(37.9369, 23.9448)",26.84316091444783
nikea,korydallos,"(37.966666, 23.633333)","(37.9789, 23.6405)",1.4984156535624915
nikea,aghia varvara,"(37.966666, 23.633333)","(37.989722, 23.659444)",3.4366157753912514
nikea,aghia marina,"(37.966666, 23.633333)","(37.9972, 23.6674)",4.52133868000721
nikea,egaleo,"(37.966666, 23.633333)","(37.9913, 23.6772)",4.720807230088444
nikea,eleonas,"(37.966666, 23.633333)","(37.9878, 23.6925)",5.693594695321831
nikea,kerameikos,"(37.966666, 23.633333)","(37.9786, 23.7115)",6.9790947991426755
nikea,evangelismos,"(37.966666, 23.633333)","(37.976388, 23.746944)",10.017292824887754
nikea,megaro moussikis,"(37.966666, 23.633333)","(37.97861, 23.7525)",10.529747452866358
nikea,ambelokipi,"(37.966666, 23.633333)","(37.98722, 23.7575)",11.12068394560812
nikea,panormou,"(37.966666, 23.633333)","(37.9931, 23.7637)",11.798274518344485
nikea,katehaki,"(37.966666, 23.633333)","(37.9954, 23.7727)",12.625858530221752
nikea,ethniki amyna,"(37.966666, 23.633333)","(38.0, 23.785555)",13.846493739898353
nikea,holargos,"(37.966666, 23.633333)","(38.001666, 23.812222)",16.153975721743482
nikea,nomismatokopio,"(37.966666, 23.633333)","(38.00917, 23.80583)",15.838761126220735
nikea,aghia paraskevi,"(37.966666, 23.633333)","(38.017222, 23.8125)",16.67690097658223
nikea,halandri,"(37.966666, 23.633333)","(38.02167, 23.82083)",17.531786505460854
nikea,douk. plakentias,"(37.966666, 23.633333)","(38.023361, 23.833055)",18.602212848857462
nikea,pallini,"(37.966666, 23.633333)","(38.00528, 23.86972)",21.15714046033813
nikea,peania - kantza,"(37.966666, 23.633333)","(37.98417, 23.87)",20.83550605511265
nikea,koropi,"(37.966666, 23.633333)","(37.91278, 23.89583)",23.786676861554774
nikea,airport,"(37.966666, 23.633333)","(37.9369, 23.9448)",27.50940779297297
korydallos,aghia varvara,"(37.9789, 23.6405)","(37.989722, 23.659444)",2.0505122603617187
korydallos,aghia marina,"(37.9789, 23.6405)","(37.9972, 23.6674)",3.1141967779996924
korydallos,egaleo,"(37.9789, 23.6405)","(37.9913, 23.6772)",3.4994946872423855
korydallos,eleonas,"(37.9789, 23.6405)","(37.9878, 23.6925)",4.663637165149932
korydallos,kerameikos,"(37.9789, 23.6405)","(37.9786, 23.7115)",6.223118771569095
korydallos,evangelismos,"(37.9789, 23.6405)","(37.976388, 23.746944)",9.333956393599609
korydallos,megaro moussikis,"(37.9789, 23.6405)","(37.97861, 23.7525)",9.81666163997214
korydallos,ambelokipi,"(37.9789, 23.6405)","(37.98722, 23.7575)",10.295897332018447
korydallos,panormou,"(37.9789, 23.6405)","(37.9931, 23.7637)",10.912045870027892
korydallos,katehaki,"(37.9789, 23.6405)","(37.9954, 23.7727)",11.730151351145413
korydallos,ethniki amyna,"(37.9789, 23.6405)","(38.0, 23.785555)",12.926673723458412
korydallos,holargos,"(37.9789, 23.6405)","(38.001666, 23.812222)",15.260207218512136
korydallos,nomismatokopio,"(37.9789, 23.6405)","(38.00917, 23.80583)",14.87372115375358
korydallos,aghia paraskevi,"(37.9789, 23.6405)","(38.017222, 23.8125)",15.662350502982768
korydallos,halandri,"(37.9789, 23.6405)","(38.02167, 23.82083)",16.50116987618928
korydallos,douk. plakentias,"(37.9789, 23.6405)","(38.023361, 23.833055)",17.581378321841868
korydallos,pallini,"(37.9789, 23.6405)","(38.00528, 23.86972)",20.30013375417599
korydallos,peania - kantza,"(37.9789, 23.6405)","(37.98417, 23.87)",20.12305124242842
korydallos,koropi,"(37.9789, 23.6405)","(37.91278, 23.89583)",23.56552957817765
korydallos,airport,"(37.9789, 23.6405)","(37.9369, 23.9448)",27.084618695170075
aghia varvara,aghia marina,"(37.989722, 23.659444)","(37.9972, 23.6674)",1.085124065217815
aghia varvara,egaleo,"(37.989722, 23.659444)","(37.9913, 23.6772)",1.56589577056273
aghia varvara,eleonas,"(37.989722, 23.659444)","(37.9878, 23.6925)",2.9047797346660054
aghia varvara,kerameikos,"(37.989722, 23.659444)","(37.9786, 23.7115)",4.7269321070834325
aghia varvara,evangelismos,"(37.989722, 23.659444)","(37.976388, 23.746944)",7.810790975254947
aghia varvara,megaro moussikis,"(37.989722, 23.659444)","(37.97861, 23.7525)",8.248665850656282
aghia varvara,ambelokipi,"(37.989722, 23.659444)","(37.98722, 23.7575)",8.597805483513516
aghia varvara,panormou,"(37.989722, 23.659444)","(37.9931, 23.7637)",9.144002416902099
aghia varvara,katehaki,"(37.989722, 23.659444)","(37.9954, 23.7727)",9.94488907535292
aghia varvara,ethniki amyna,"(37.989722, 23.659444)","(38.0, 23.785555)",11.10992607336006
aghia varvara,holargos,"(37.989722, 23.659444)","(38.001666, 23.812222)",13.453354891478414
aghia varvara,nomismatokopio,"(37.989722, 23.659444)","(38.00917, 23.80583)",13.007879979994385
aghia varvara,aghia paraskevi,"(37.989722, 23.659444)","(38.017222, 23.8125)",13.754784710640019
aghia varvara,halandri,"(37.989722, 23.659444)","(38.02167, 23.82083)",14.579434339605887
aghia varvara,douk. plakentias,"(37.989722, 23.659444)","(38.023361, 23.833055)",15.664100797074337
aghia varvara,pallini,"(37.989722, 23.659444)","(38.00528, 23.86972)",18.506655663935764
aghia varvara,peania - kantza,"(37.989722, 23.659444)","(37.98417, 23.87)",18.46313518427526
aghia varvara,koropi,"(37.989722, 23.659444)","(37.91278, 23.89583)",22.42295774549847
aghia varvara,airport,"(37.989722, 23.659444)","(37.9369, 23.9448)",25.696491626040824
aghia marina,egaleo,"(37.9972, 23.6674)","(37.9913, 23.6772)",1.0806905685947532
aghia marina,eleonas,"(37.9972, 23.6674)","(37.9878, 23.6925)",2.4352779097379846
aghia marina,kerameikos,"(37.9972, 23.6674)","(37.9786, 23.7115)",4.383413163432425
aghia marina,evangelismos,"(37.9972, 23.6674)","(37.976388, 23.746944)",7.34521388966931
aghia marina,megaro moussikis,"(37.9972, 23.6674)","(37.97861, 23.7525)",7.73911076323882
aghia marina,ambelokipi,"(37.9972, 23.6674)","(37.98722, 23.7575)",7.973267296291749
aghia marina,panormou,"(37.9972, 23.6674)","(37.9931, 23.7637)",8.450950811521944
aghia marina,katehaki,"(37.9972, 23.6674)","(37.9954, 23.7727)",9.229328908328828
aghia marina,ethniki amyna,"(37.9972, 23.6674)","(38.0, 23.785555)",10.357963312980612
aghia marina,holargos,"(37.9972, 23.6674)","(38.001666, 23.812222)",12.699536270520943
aghia marina,nomismatokopio,"(37.9972, 23.6674)","(38.00917, 23.80583)",12.201923983203947
aghia marina,aghia paraskevi,"(37.9972, 23.6674)","(38.017222, 23.8125)",12.90630730674868
aghia marina,halandri,"(37.9972, 23.6674)","(38.02167, 23.82083)",13.714871306813498
aghia marina,douk. plakentias,"(37.9972, 23.6674)","(38.023361, 23.833055)",14.801800148418234
aghia marina,pallini,"(37.9972, 23.6674)","(38.00528, 23.86972)",17.75031854355953
aghia marina,peania - kantza,"(37.9972, 23.6674)","(37.98417, 23.87)",17.813674071014997
aghia marina,koropi,"(37.9972, 23.6674)","(37.91278, 23.89583)",22.118704521934212
aghia marina,airport,"(37.9972, 23.6674)","(37.9369, 23.9448)",25.2249640153121
egaleo,eleonas,"(37.9913, 23.6772)","(37.9878, 23.6925)",1.396161161764224
egaleo,kerameikos,"(37.9913, 23.6772)","(37.9786, 23.7115)",3.3212616527162373
egaleo,evangelismos,"(37.9913, 23.6772)","(37.976388, 23.746944)",6.333428535658766
egaleo,megaro moussikis,"(37.9913, 23.6772)","(37.97861, 23.7525)",6.7485290768161645
egaleo,ambelokipi,"(37.9913, 23.6772)","(37.98722, 23.7575)",7.051759276804055
egaleo,panormou,"(37.9913, 23.6772)","(37.9931, 23.7637)",7.58283028264028
egaleo,katehaki,"(37.9913, 23.6772)","(37.9954, 23.7727)",8.381155845842025
egaleo,ethniki amyna,"(37.9913, 23.6772)","(38.0, 23.785555)",9.544098613401315
egaleo,holargos,"(37.9913, 23.6772)","(38.001666, 23.812222)",11.887601678423785
egaleo,nomismatokopio,"(37.9913, 23.6772)","(38.00917, 23.80583)",11.444717315161148
egaleo,aghia paraskevi,"(37.9913, 23.6772)","(38.017222, 23.8125)",12.200078515686206
egaleo,halandri,"(37.9913, 23.6772)","(38.02167, 23.82083)",13.029401601326931
egaleo,douk. plakentias,"(37.9913, 23.6772)","(38.023361, 23.833055)",14.112804024291224
egaleo,pallini,"(37.9913, 23.6772)","(38.00528, 23.86972)",16.941026068402515
egaleo,peania - kantza,"(37.9913, 23.6772)","(37.98417, 23.87)",16.915110937650777
egaleo,koropi,"(37.9913, 23.6772)","(37.91278, 23.89583)",21.064216126050734
egaleo,airport,"(37.9913, 23.6772)","(37.9369, 23.9448)",24.22667860512587
eleonas,kerameikos,"(37.9878, 23.6925)","(37.9786, 23.7115)",1.9543451906299347
eleonas,evangelismos,"(37.9878, 23.6925)","(37.976388, 23.746944)",4.9375540223301915
eleonas,megaro moussikis,"(37.9878, 23.6925)","(37.97861, 23.7525)",5.356948363313129
eleonas,ambelokipi,"(37.9878, 23.6925)","(37.98722, 23.7575)",5.696824573855865
eleonas,panormou,"(37.9878, 23.6925)","(37.9931, 23.7637)",6.267333853921273
eleonas,katehaki,"(37.9878, 23.6925)","(37.9954, 23.7727)",7.078787742632086
eleonas,ethniki amyna,"(37.9878, 23.6925)","(38.0, 23.785555)",8.266499486034938
eleonas,holargos,"(37.9878, 23.6925)","(38.001666, 23.812222)",10.603836041018548
eleonas,nomismatokopio,"(37.9878, 23.6925)","(38.00917, 23.80583)",10.210853808082481
eleonas,aghia paraskevi,"(37.9878, 23.6925)","(38.017222, 23.8125)",11.011613253599723
eleonas,halandri,"(37.9878, 23.6925)","(38.02167, 23.82083)",11.85790321930304
eleonas,douk. plakentias,"(37.9878, 23.6925)","(38.023361, 23.833055)",12.934161543738526
eleonas,pallini,"(37.9878, 23.6925)","(38.00528, 23.86972)",15.650430186313784
eleonas,peania - kantza,"(37.9878, 23.6925)","(37.98417, 23.87)",15.56127340542918
eleonas,koropi,"(37.9878, 23.6925)","(37.91278, 23.89583)",19.68348282868561
eleonas,airport,"(37.9878, 23.6925)","(37.9369, 23.9448)",22.83125219076821
kerameikos,evangelismos,"(37.9786, 23.7115)","(37.976388, 23.746944)",3.1163812197939493
kerameikos,megaro moussikis,"(37.9786, 23.7115)","(37.97861, 23.7525)",3.5935876663744235
kerameikos,ambelokipi,"(37.9786, 23.7115)","(37.98722, 23.7575)",4.143967927244704
kerameikos,panormou,"(37.9786, 23.7115)","(37.9931, 23.7637)",4.85060682812183
kerameikos,katehaki,"(37.9786, 23.7115)","(37.9954, 23.7727)",5.679485463490152
kerameikos,ethniki amyna,"(37.9786, 23.7115)","(38.0, 23.785555)",6.9123570469784985
kerameikos,holargos,"(37.9786, 23.7115)","(38.001666, 23.812222)",9.191828528752074
kerameikos,nomismatokopio,"(37.9786, 23.7115)","(38.00917, 23.80583)",8.937794194592332
kerameikos,aghia paraskevi,"(37.9786, 23.7115)","(38.017222, 23.8125)",9.837114644692164
kerameikos,halandri,"(37.9786, 23.7115)","(38.02167, 23.82083)",10.710211945165243
kerameikos,douk. plakentias,"(37.9786, 23.7115)","(38.023361, 23.833055)",11.756418161518868
kerameikos,pallini,"(37.9786, 23.7115)","(38.00528, 23.86972)",14.179052790915717
kerameikos,peania - kantza,"(37.9786, 23.7115)","(37.98417, 23.87)",13.9055555295409
kerameikos,koropi,"(37.9786, 23.7115)","(37.91278, 23.89583)",17.743276255779318
kerameikos,airport,"(37.9786, 23.7115)","(37.9369, 23.9448)",20.973178423810978
evangelismos,megaro moussikis,"(37.976388, 23.746944)","(37.97861, 23.7525)",0.5460751049964458
evangelismos,ambelokipi,"(37.976388, 23.746944)","(37.98722, 23.7575)",1.5187786685179205
evangelismos,panormou,"(37.976388, 23.746944)","(37.9931, 23.7637)",2.3684987056400923
evangelismos,katehaki,"(37.976388, 23.746944)","(37.9954, 23.7727)",3.092627663110594
evangelismos,ethniki amyna,"(37.976388, 23.746944)","(38.0, 23.785555)",4.2829003569933075
evangelismos,holargos,"(37.976388, 23.746944)","(38.001666, 23.812222)",6.373930888874906
evangelismos,nomismatokopio,"(37.976388, 23.746944)","(38.00917, 23.80583)",6.3178998262678085
evangelismos,aghia paraskevi,"(37.976388, 23.746944)","(38.017222, 23.8125)",7.322246839178435
evangelismos,halandri,"(37.976388, 23.746944)","(38.02167, 23.82083)",8.201692119629964
evangelismos,douk. plakentias,"(37.976388, 23.746944)","(38.023361, 23.833055)",9.176772829307227
evangelismos,pallini,"(37.976388, 23.746944)","(38.00528, 23.86972)",11.228730818406031
evangelismos,peania - kantza,"(37.976388, 23.746944)","(37.98417, 23.87)",10.820080917325972
evangelismos,koropi,"(37.976388, 23.746944)","(37.91278, 23.89583)",14.848451355389741
evangelismos,airport,"(37.976388, 23.746944)","(37.9369, 23.9448)",17.894043485853423
megaro moussikis,ambelokipi,"(37.97861, 23.7525)","(37.98722, 23.7575)",1.052914407661733
megaro moussikis,panormou,"(37.97861, 23.7525)","(37.9931, 23.7637)",1.8866613360533573
megaro moussikis,katehaki,"(37.97861, 23.7525)","(37.9954, 23.7727)",2.5728407691526702
megaro moussikis,ethniki amyna,"(37.97861, 23.7525)","(38.0, 23.785555)",3.7481359424788763
megaro moussikis,holargos,"(37.97861, 23.7525)","(38.001666, 23.812222)",5.827902481282416
megaro moussikis,nomismatokopio,"(37.97861, 23.7525)","(38.00917, 23.80583)",5.778160998199574
megaro moussikis,aghia paraskevi,"(37.97861, 23.7525)","(38.017222, 23.8125)",6.787886063257152
megaro moussikis,halandri,"(37.97861, 23.7525)","(38.02167, 23.82083)",7.6663438078829405
megaro moussikis,douk. plakentias,"(37.97861, 23.7525)","(38.023361, 23.833055)",8.636089975243157
megaro moussikis,pallini,"(37.97861, 23.7525)","(38.00528, 23.86972)",10.691794756962942
megaro moussikis,peania - kantza,"(37.97861, 23.7525)","(37.98417, 23.87)",10.316845484856678
megaro moussikis,koropi,"(37.97861, 23.7525)","(37.91278, 23.89583)",14.54454391503838
megaro moussikis,airport,"(37.97861, 23.7525)","(37.9369, 23.9448)",17.485884620379544
ambelokipi,panormou,"(37.98722, 23.7575)","(37.9931, 23.7637)",0.850119252426808
ambelokipi,katehaki,"(37.98722, 23.7575)","(37.9954, 23.7727)",1.6129543625751082
ambelokipi,ethniki amyna,"(37.98722, 23.7575)","(38.0, 23.785555)",2.8396388671917943
ambelokipi,holargos,"(37.98722, 23.7575)","(38.001666, 23.812222)",5.0571572641777855
ambelokipi,nomismatokopio,"(37.98722, 23.7575)","(38.00917, 23.80583)",4.887915538709579
ambelokipi,aghia paraskevi,"(37.98722, 23.7575)","(38.017222, 23.8125)",5.8611652650928585
ambelokipi,halandri,"(37.98722, 23.7575)","(38.02167, 23.82083)",6.742660492819862
ambelokipi,douk. plakentias,"(37.98722, 23.7575)","(38.023361, 23.833055)",7.744201692947804
ambelokipi,pallini,"(37.98722, 23.7575)","(38.00528, 23.86972)",10.03650474213413
ambelokipi,peania - kantza,"(37.98722, 23.7575)","(37.98417, 23.87)",9.865331517744822
ambelokipi,koropi,"(37.98722, 23.7575)","(37.91278, 23.89583)",14.684366374384421
ambelokipi,airport,"(37.98722, 23.7575)","(37.9369, 23.9448)",17.34740846617922
panormou,katehaki,"(37.9931, 23.7637)","(37.9954, 23.7727)",0.829098763354902
panormou,ethniki amyna,"(37.9931, 23.7637)","(38.0, 23.785555)",2.0630638089620557
panormou,holargos,"(37.9931, 23.7637)","(38.001666, 23.812222)",4.357175320638361
panormou,nomismatokopio,"(37.9931, 23.7637)","(38.00917, 23.80583)",4.101240636330319
panormou,aghia paraskevi,"(37.9931, 23.7637)","(38.017222, 23.8125)",5.047379598972105
panormou,halandri,"(37.9931, 23.7637)","(38.02167, 23.82083)",5.928430926053766
panormou,douk. plakentias,"(37.9931, 23.7637)","(38.023361, 23.833055)",6.945867706029294
panormou,pallini,"(37.9931, 23.7637)","(38.00528, 23.86972)",9.388089459626887
panormou,peania - kantza,"(37.9931, 23.7637)","(37.98417, 23.87)",9.368530302010079
panormou,koropi,"(37.9931, 23.7637)","(37.91278, 23.89583)",14.628029408375491
panormou,airport,"(37.9931, 23.7637)","(37.9369, 23.9448)",17.061707367273836
katehaki,ethniki amyna,"(37.9954, 23.7727)","(38.0, 23.785555)",1.2371214490262297
katehaki,holargos,"(37.9954, 23.7727)","(38.001666, 23.812222)",3.532497057648905
katehaki,nomismatokopio,"(37.9954, 23.7727)","(38.00917, 23.80583)",3.281922786781475
katehaki,aghia paraskevi,"(37.9954, 23.7727)","(38.017222, 23.8125)",4.248259395212682
katehaki,halandri,"(37.9954, 23.7727)","(38.02167, 23.82083)",5.129736582798444
katehaki,douk. plakentias,"(37.9954, 23.7727)","(38.023361, 23.833055)",6.134129005573704
katehaki,pallini,"(37.9954, 23.7727)","(38.00528, 23.86972)",8.571828718956377
katehaki,peania - kantza,"(37.9954, 23.7727)","(37.98417, 23.87)",8.617846379598927
katehaki,koropi,"(37.9954, 23.7727)","(37.91278, 23.89583)",14.175619845800215
katehaki,airport,"(37.9954, 23.7727)","(37.9369, 23.9448)",16.4294606017891
ethniki amyna,holargos,"(38.0, 23.785555)","(38.001666, 23.812222)",2.3439458454715334
ethniki amyna,nomismatokopio,"(38.0, 23.785555)","(38.00917, 23.80583)",2.048281252929312
ethniki amyna,aghia paraskevi,"(38.0, 23.785555)","(38.017222, 23.8125)",3.039776473703436
ethniki amyna,halandri,"(38.0, 23.785555)","(38.02167, 23.82083)",3.9187994726168487
ethniki amyna,douk. plakentias,"(38.0, 23.785555)","(38.023361, 23.833055)",4.905622792364551
ethniki amyna,pallini,"(38.0, 23.785555)","(38.00528, 23.86972)",7.397851205549635
ethniki amyna,peania - kantza,"(38.0, 23.785555)","(37.98417, 23.87)",7.606581279413213
ethniki amyna,koropi,"(38.0, 23.785555)","(37.91278, 23.89583)",13.69440669319136
ethniki amyna,airport,"(38.0, 23.785555)","(37.9369, 23.9448)",15.623632520579594
holargos,nomismatokopio,"(38.001666, 23.812222)","(38.00917, 23.80583)",1.0049309173841785
holargos,aghia paraskevi,"(38.001666, 23.812222)","(38.017222, 23.8125)",1.7299221341515538
holargos,halandri,"(38.001666, 23.812222)","(38.02167, 23.82083)",2.3487105066995246
holargos,douk. plakentias,"(38.001666, 23.812222)","(38.023361, 23.833055)",3.02501042609034
holargos,pallini,"(38.001666, 23.812222)","(38.00528, 23.86972)",5.053906059189535
holargos,peania - kantza,"(38.001666, 23.812222)","(37.98417, 23.87)",5.424066502807052
holargos,koropi,"(38.001666, 23.812222)","(37.91278, 23.89583)",12.3052733639055
holargos,airport,"(38.001666, 23.812222)","(37.9369, 23.9448)",13.672182974692603
nomismatokopio,aghia paraskevi,"(38.00917, 23.80583)","(38.017222, 23.8125)",1.0691546073652358
nomismatokopio,halandri,"(38.00917, 23.80583)","(38.02167, 23.82083)",1.9127734003369181
nomismatokopio,douk. plakentias,"(38.00917, 23.80583)","(38.023361, 23.833055)",2.8597613545546112
nomismatokopio,pallini,"(38.00917, 23.80583)","(38.00528, 23.86972)",5.614363882625584
nomismatokopio,peania - kantza,"(38.00917, 23.80583)","(37.98417, 23.87)",6.272642595813926
nomismatokopio,koropi,"(38.00917, 23.80583)","(37.91278, 23.89583)",13.30915662172259
nomismatokopio,airport,"(38.00917, 23.80583)","(37.9369, 23.9448)",14.59334181930223
aghia paraskevi,halandri,"(38.017222, 23.8125)","(38.02167, 23.82083)",0.8815298003468037
aghia paraskevi,douk. plakentias,"(38.017222, 23.8125)","(38.023361, 23.833055)",1.9256442250432835
aghia paraskevi,pallini,"(38.017222, 23.8125)","(38.00528, 23.86972)",5.1859045242025115
aghia paraskevi,peania - kantza,"(38.017222, 23.8125)","(37.98417, 23.87)",6.236297182491887
aghia paraskevi,koropi,"(38.017222, 23.8125)","(37.91278, 23.89583)",13.719925889394842
